"Date","Open","High","Low","Close","Volume"
"05/27/2025","635.41","643.08","632.75","642.32","9,463,730"
"05/23/2025","624","632.445","622.65","627.06","8,454,067"
"05/22/2025","634.05","643.25","630.71","636.57","8,228,443"
"05/21/2025","631.79","646.61","630.17","635.5","11,464,570"
"05/20/2025","636.01","639.3536","632.26","637.1","6,743,473"
"05/19/2025","628.25","643","627.8","640.43","9,592,374"
"05/16/2025","637.955","640.44","626.15","640.34","18,518,970"
"05/15/2025","654.275","657.31","638.58","643.88","14,341,840"
"05/14/2025","661.21","662.67","654.31","659.36","12,348,180"
"05/13/2025","645.545","660.92","642.83","656.03","18,570,820"
"05/12/2025","630.92","640.3896","621.03","639.43","21,965,090"
"05/09/2025","603.72","606.97","591.7062","592.49","10,427,290"
"05/08/2025","606.285","611.2959","596.62","598.01","14,622,810"
"05/07/2025","590.36","603.075","586.67","596.81","13,160,980"
"05/06/2025","592.525","596.03","586.58","587.31","10,600,650"
"05/05/2025","591.22","603.21","588.05","599.27","13,887,720"
"05/02/2025","583.455","604.34","578.33","597.02","24,739,260"
"05/01/2025","592.075","592.95","570.5","572.21","31,159,030"
"04/30/2025","538.4","549.1","529.5","549","29,243,970"
"04/29/2025","546","556.5699","544.12","554.44","11,835,040"
"04/28/2025","555.64","558.4899","540.59","549.74","15,179,000"
"04/25/2025","546.8","549.86","536.25","547.27","17,098,920"
"04/24/2025","518.73","533.9","517.5","533.15","13,910,010"
"04/23/2025","528.525","535.3376","516.52","520.27","18,173,910"
"04/22/2025","491.87","506.88","486.36","500.28","17,399,410"
"04/21/2025","491.325","493.5","479.8","484.66","16,165,980"
"04/17/2025","505.25","507.3","498.0133","501.48","14,593,510"
"04/16/2025","508.51","513.37","495.63","502.31","18,735,080"
"04/15/2025","532.105","537.94","517.5","521.52","15,558,660"
"04/14/2025","556.175","557.77","528.28","531.48","14,130,930"
"04/11/2025","535.505","547.4","528.5901","543.57","17,642,330"
"04/10/2025","575.49","581.3","535.3","546.29","28,173,490"
"04/09/2025","509.265","587.89","502.11","585.77","39,216,580"
"04/08/2025","543.25","547.43","502.86","510.45","28,034,210"
"04/07/2025","485.1","539.37","481.9","516.25","36,606,140"
"04/04/2025","506.62","518","494.2","504.73","38,589,810"
