"Date","Open","High","Low","Close","Volume"
"05/2013","53.877","58.9","53.3795","57.025","121,005,570"
"04/2013","54.244","55.293","51.856","55.293","113,951,770"
"03/2013","51.5","54.196","50.8158","54.113","115,919,490"
"02/2013","52.081","52.649","50.736","51.782","121,309,080"
"01/2013","50.63","53.535","50.1","51.84","194,177,680"
"12/2012","49.1","49.862","47.3861","49.128","131,733,400"
"11/2012","46.341","49.075","45.357","48.868","137,789,820"
"10/2012","45.318","48.608","44.738","46.093","166,489,940"
"09/2012","41.754","46.179","41.754","45.148","129,237,540"
"08/2012","42.409","43.315","41.3182","42.29","155,626,040"
"07/2012","43.507","44.8","40.47","43.657","173,697,880"
"06/2012","39.861","43.573","38.99","43.011","159,522,620"
"05/2012","45.585","46.698","39.42","40.651","248,224,390"
"04/2012","42.184","46.234","41.9","45.227","175,293,190"
"03/2012","42.249","43.756","40.6278","42.054","165,243,430"
"02/2012","35.824","42.857","35.6","42","231,137,180"
"01/2012","37.837","37.864","33.626","35.557","247,751,020"
"12/2011","37.241","38.499","35.8","37.282","171,382,430"
"11/2011","33.674","37.47","33.336","37.455","231,452,490"
"10/2011","31.45","35.6","29.301","34.724","257,818,980"
"09/2011","33.013","36.194","31.152","31.716","354,179,620"
"08/2011","30.824","34.042","29.1671","32.971","411,945,980"
"07/2011","30.048","32.2277","29.96","30.325","220,951,980"
"06/2011","28.66","30.981","25.8336","30.134","281,162,520"
"05/2011","27.697","28.857","26.8","28.705","184,240,180"
"04/2011","25.201","27.81","25.194","27.589","162,646,910"
"03/2011","24.251","26.238","24.036","25.172","209,909,270"
"02/2011","23.031","25.883","23.031","24.056","175,618,890"
"01/2011","22.644","24.36","21.933","23.651","242,843,010"
"12/2010","24.192","26.072","21.5","22.411","399,140,010"
"11/2010","24.261","25.689","23.001","23.703","212,977,640"
"10/2010","22.5","24.85","21.9","24.006","219,904,730"
"09/2010","20.099","22.63","19.1","22.4","363,193,270"
"08/2010","20.748","21.741","19.706","19.836","288,867,030"
"07/2010","19.955","21.705","19.3","21.004","265,266,320"
"06/2010","20.1","23.048","19.376","19.953","508,568,880"
"05/2010","25.119","25.744","19.558","20.177","745,597,060"
"04/2010","25.555","26.922","24.599","24.804","202,551,600"
"03/2010","22.594","25.428","22.538","25.4","314,325,540"
"02/2010","25.113","25.651","21.643","22.437","435,570,750"
"01/2010","25.799","26.988","24.583","24.99","228,557,890"
"12/2009","24.195","25.9","23.541","25.598","231,507,450"
"11/2009","22.1","24.293","20.957","24.086","436,594,960"
"10/2009","20.207","23.225","19.695","21.902","397,128,770"
"09/2009","20.169","22.583","19.905","20.215","385,064,660"
"08/2009","19.621","21.11","19.535","20.263","261,457,210"
"07/2009","16.748","20.927","15.857","19.403","464,912,520"
"06/2009","17.75","17.9","15.551","16.731","581,231,760"
"05/2009","17.551","18.6752","16.364","17.633","635,786,260"
"04/2009","16.339","18.877","14.934","18.345","775,354,180"
"03/2009","15.477","17.141","13.916","16.748","677,832,540"
"02/2009","13.361","16.888","13.027","15.803","769,846,080"
"01/2009","14.41","16.5","11.706","13.578","706,358,040"
"12/2008","14.097","15.8","12.766","14.293","536,952,230"
"11/2008","14.904","17.197","11.305","14.53","922,403,490"
"10/2008","17.723","18.43","12.002","14.782","1,065,014,590"
"09/2008","24.588","24.8","15.06","17.733","975,470,700"
"08/2008","24.047","24.49","22.1","24.255","602,905,500"
"07/2008","26.25","29.096","23.742","24.415","1,181,061,150"
"06/2008","30.926","32","26.54","26.552","752,422,360"
"05/2008","27.949","32.03","27.045","30.865","661,007,260"
"04/2008","22.674","28.296","21.985","27.816","601,443,320"
"03/2008","18.83","23.035","18.358","22.299","799,070,430"
"02/2008","21.067","22.225","18.725","19","664,612,320"
"01/2008","21.79","22.029","16.082","20.7","996,694,850"
"12/2007","20","22.718","19.451","21.52","685,520,630"
"11/2007","18.606","20.643","17.558","20.065","805,889,050"
"10/2007","14.773","19.478","14.315","18.991","855,954,990"
"09/2007","13.827","15.223","12.663","14.797","551,289,520"
"08/2007","15.082","15.245","12","13.699","1,039,797,050"
"07/2007","16.55","17.46","15.2","16.08","634,897,890"
"06/2007","15.101","16.94","13.518","16.587","903,344,530"
"05/2007","11.12","15.331","11.101","14.955","968,087,340"
"04/2007","10.71","11.797","10.593","11.168","291,370,540"
"03/2007","10.527","11.232","9.928","10.624","564,000,140"
"02/2007","11.214","11.807","9.861","10.718","838,967,720"
"01/2007","9.955","11.308","9.53","11.155","505,378,000"
"12/2006","10.222","10.245","9.05","9.849","472,835,000"
"11/2006","8.175","10.86","8.175","10.175","1,211,126,000"
"10/2006","7.035","7.625","6.828","7.41","409,223,000"
"09/2006","5.597","7.045","5.597","7.035","403,404,000"
"08/2006","4.592","5.617","4.47","5.59","266,178,000"
"07/2006","4.79","4.8","4.367","4.587","173,128,000"
"06/2006","4.493","5.063","4.347","4.8","479,956,000"
"05/2006","4.03","4.674","4.02","4.494","577,964,000"
