"Date","Open","High","Low","Close","Volume"
"03/2011","15.6034","15.6398","13.9238","14.8199","2,379,325,103"
"02/2011","15.2677","15.9418","15.1884","15.4928","1,655,409,665"
"01/2011","15.0654","16.2394","15.0419","15.1634","2,365,391,728"
"12/2010","14.2198","15.3311","14.2046","15.002","1,672,974,006"
"11/2010","15.5516","15.9335","13.9751","14.0357","2,310,449,021"
"10/2010","13.3863","15.7792","13.1047","15.5003","3,135,354,908"
"09/2010","11.4915","13.5593","11.4289","13.28","2,361,865,091"
"08/2010","12.3505","12.8458","11.3064","11.3662","2,088,125,404"
"07/2010","11.2468","12.5655","10.9523","12.246","2,736,329,918"
"06/2010","12.1343","12.8622","11.2324","11.2382","2,364,448,950"
"05/2010","13.2979","13.4601","11.6183","12.2657","3,225,361,880"
"04/2010","14.4307","15.0998","13.1598","13.2776","2,879,690,621"
"03/2010","13.3661","14.8582","13.3292","14.3239","3,312,903,132"
"02/2010","13.5025","13.8283","13.1337","13.3055","2,051,558,645"
"01/2010","15.835","15.8997","13.2754","13.3849","3,520,221,799"
"12/2009","14.8545","15.8108","14.6285","15.659","1,685,676,402"
"11/2009","13.5651","14.8275","13.3419","14.7249","1,618,390,994"
"10/2009","12.4518","14.1855","12.1891","13.5409","3,048,271,621"
"09/2009","11.6102","12.8054","11.4312","12.5238","2,020,198,834"
"08/2009","11.3339","11.9808","11.0768","11.6605","1,927,156,018"
"07/2009","10.7141","11.4339","10.0013","11.1902","2,884,569,785"
"06/2009","10.5759","11.2986","10.1506","10.6482","2,787,875,378"
"05/2009","9.9774","10.5381","9.7162","10.5381","2,256,464,810"
"04/2009","8.6829","10.1976","8.6029","10.0011","3,460,664,840"
"03/2009","8.419","9.0714","7.3107","8.791","4,525,594,367"
"02/2009","8.4432","9.623","8.3235","8.5367","4,414,252,331"
"01/2009","7.7944","8.8989","7.1415","8.5503","4,342,799,757"
"12/2008","7.2407","8.3222","6.632","7.7704","4,475,911,860"
"11/2008","9.0315","9.4048","6.2461","7.3993","6,242,340,480"
"10/2008","10.3845","10.5317","7.8156","9.0764","7,881,305,925"
"09/2008","12.0419","12.2151","9.6157","10.116","5,556,446,360"
"08/2008","11.9343","12.8978","11.6663","11.7014","2,722,504,553"
"07/2008","13.1231","14.0349","11.7598","11.9656","4,114,144,836"
"06/2008","14.7123","14.8522","13.0097","13.2959","3,710,996,507"
"05/2008","14.6065","15.2162","13.5836","14.7957","4,141,149,651"
"04/2008","11.3087","14.7719","11.1384","14.505","5,650,809,668"
"03/2008","11.909","11.9396","10.4087","11.125","5,761,137,815"
"02/2008","13.3527","13.6652","11.2862","11.9007","7,006,685,737"
"01/2008","17.5","17.6136","13.1085","14.2526","6,228,929,850"
"12/2007","17.453","18.3064","16.4803","17.4648","3,379,395,737"
"11/2007","17.7505","18.8732","15.5589","17.5032","6,779,593,540"
"10/2007","14.3958","17.8568","14.3868","17.8568","6,122,441,679"
"09/2007","13.008","14.4418","12.9034","14.3277","2,740,453,574"
"08/2007","12.8938","13.306","12.1351","13.0138","3,506,244,197"
"07/2007","13.2724","14.1082","12.6003","12.8812","4,591,246,972"
"06/2007","12.6539","13.5123","12.5677","13.2019","5,108,833,166"
"05/2007","11.9262","12.8504","11.5529","12.5758","3,941,641,077"
"04/2007","11.5617","12.4392","11.4193","11.9057","3,685,672,998"
"03/2007","11.1806","11.7699","11.0374","11.5718","4,675,320,344"
"02/2007","12.7801","12.7804","11.1899","11.3518","4,506,277,457"
"01/2007","11.7699","12.9569","11.6463","12.6665","4,915,856,032"
"12/2006","12.2745","12.4366","11.4249","11.6304","3,628,430,269"
"11/2006","12.092","12.9569","11.7462","12.2449","4,684,932,969"
"10/2006","10.1509","12.4255","10.0572","12.0323","6,263,229,414"
"09/2006","9.6229","10.5749","9.5149","10.1509","4,801,907,891"
"08/2006","9.7268","9.8503","9.1775","9.5606","4,232,448,094"
"07/2006","10.609","10.8073","9.5394","9.7644","5,048,046,100"
"06/2006","9.4346","10.5911","9.3856","10.5911","5,643,191,131"
"05/2006","10.5694","10.5939","9.107","9.3911","6,954,986,143"
"04/2006","9.8384","11.3839","9.798","10.556","7,321,911,535"
"03/2006","9.3088","10.0776","8.374","9.8503","12,065,495,778"
"02/2006","9.8349","10.2671","8.5326","9.1588","11,765,766,949"
"01/2006","10.6717","11.9999","9.97","10.9278","11,798,894,098"
"12/2005","10.3327","11.27","10.0779","10.4782","7,862,314,350"
"11/2005","9.3921","10.8919","9.3202","10.227","8,376,656,082"
"10/2005","7.9214","9.4651","7.3419","9.3992","7,641,886,669"
"09/2005","7.2213","8.1063","7.1983","7.9929","6,737,066,737"
"08/2005","7.2771","7.5701","6.9041","7.2236","5,673,577,316"
"07/2005","7.4529","8.0267","7.2486","7.268","8,148,598,934"
"06/2005","7.149","7.8108","6.7545","7.4294","15,430,218,711"
"05/2005","5.6084","7.0316","5.5619","7.0031","10,053,024,209"
"04/2005","4.5832","5.6763","4.5423","5.5566","8,992,072,598"
"03/2005","4.7809","4.7951","4.3586","4.5592","6,818,949,329"
"02/2005","4.9095","5.4758","4.5716","4.7481","12,909,598,371"
"01/2005","4.9858","5.1853","4.4526","4.9408","8,132,799,361"
"12/2004","4.5993","5.0484","4.2551","4.8693","5,752,391,516"
"11/2004","4.8873","5.0919","4.0742","4.5963","10,993,088,700"
