"Date","Open","High","Low","Close","Volume"
"06/2014","7.121","7.25","7.006","7.207","359,146,910"
"05/2014","6.292","7.2","6.258","7.067","1,255,503,860"
"04/2014","6.455","6.558","5.727","6.35","498,510,590"
"03/2014","6.115","6.583","6.045","6.441","418,212,060"
"02/2014","5.48","6.349","5.296","6.17","374,552,010"
"01/2014","5.285","5.718","5.189","5.4638","408,827,630"
"12/2013","4.549","5.454","4.442","5.2879","585,619,610"
"11/2013","4.579","4.5885","4.245","4.473","396,498,530"
"10/2013","4.314","4.721","4.183","4.543","585,811,070"
"09/2013","3.882","4.329","3.804","4.308","509,415,520"
"08/2013","3.703","3.945","3.575","3.851","441,388,040"
"07/2013","3.785","3.974","3.63","3.668","440,343,820"
"06/2013","3.768","3.887","3.562","3.738","576,754,590"
"05/2013","3.206","3.8266","3.125","3.773","607,992,030"
"04/2013","3.582","3.6","3.057","3.196","579,577,180"
"03/2013","3.392","3.698","3.301","3.59","498,844,210"
"02/2013","3.592","3.63","3.266","3.422","616,708,380"
"01/2013","3.243","3.609","3.209","3.577","668,731,650"
"12/2012","3.539","3.558","3.05","3.1651","725,895,970"
"11/2012","3.329","3.543","3.168","3.51","351,504,940"
"10/2012","3.514","3.554","3.254","3.303","345,802,380"
"09/2012","3.637","3.683","3.239","3.4865","516,699,290"
"08/2012","3.711","3.788","3.541","3.657","379,165,050"
"07/2012","3.577","3.764","3.214","3.69","363,329,900"
"06/2012","3.243","3.594","3.0175","3.59","517,176,010"
"05/2012","3.453","3.495","2.97","3.31","514,967,880"
"04/2012","3.889","3.901","3.238","3.448","438,022,590"
"03/2012","3.774","3.922","3.46","3.897","368,255,390"
"02/2012","3.439","3.77","3.395","3.761","450,731,540"
"01/2012","2.948","3.5","2.802","3.394","519,391,110"
"12/2011","2.982","3.194","2.739","2.886","619,482,540"
"11/2011","3.269","3.486","2.812","2.992","457,522,790"
"10/2011","3.279","3.597","3.086","3.377","670,533,460"
"09/2011","3.301","3.799","3.0221","3.277","662,416,980"
"08/2011","3.4","3.45","2.642","3.311","620,395,550"
"07/2011","3.822","3.945","3.241","3.363","437,167,040"
"06/2011","3.384","3.87","3.2185","3.8","649,699,440"
"05/2011","3.374","3.618","3.148","3.379","438,446,360"
"04/2011","3.15","3.382","2.996","3.346","238,529,780"
"03/2011","3.225","3.315","2.827","3.11","573,184,330"
"02/2011","2.892","3.46","2.86","3.399","447,577,270"
"01/2011","2.87","2.944","2.697","2.871","401,362,210"
"12/2010","2.648","2.894","2.448","2.8413","469,278,330"
"11/2010","2.45","2.725","2.377","2.611","188,955,570"
"10/2010","2.262","2.495","2.154","2.468","168,123,310"
"09/2010","2.03","2.3","1.841","2.251","216,462,900"
"08/2010","2.198","2.293","1.9281","2.015","214,198,290"
"07/2010","2.132","2.313","2.05","2.176","135,366,340"
"06/2010","2.066","2.3694","2.034","2.106","321,820,860"
"05/2010","2.065","2.155","1.8381","2.065","124,974,820"
"04/2010","2.069","2.288","1.967","2.051","78,232,940"
"03/2010","1.87","2.068","1.812","2.0562","110,987,140"
"02/2010","1.738","1.839","1.65","1.815","151,679,460"
"01/2010","1.83","1.955","1.6842","1.738","269,047,630"
"12/2009","1.59","1.829","1.538","1.829","75,455,480"
"11/2009","1.51","1.621","1.433","1.586","50,928,780"
"10/2009","1.7","1.795","1.4718","1.5","171,214,150"
"09/2009","1.825","1.844","1.587","1.707","221,664,100"
"08/2009","1.65","1.9","1.55","1.82","468,567,920"
