"Date","Open","High","Low","Close","Volume"
"03/11/2024","608.08","622.92","596.27","605.88","17,306,746"
"03/04/2024","621.56","624.42","592","604.82","14,859,509"
"02/26/2024","583.56","620.28","583.27","619.34","17,330,696"
"02/19/2024","580.18","592.43","567.32","583.56","11,500,828"
"02/12/2024","560.36","597","549","583.95","22,300,793"
"02/05/2024","562.47","575.75","554.37","561.32","17,588,156"
"01/29/2024","571.35","578.5499","560.82","564.64","25,151,632"
"01/22/2024","487.55","579.64","479.9","570.42","69,373,614"
"01/15/2024","490","494.15","475.2642","482.95","19,300,317"
"01/08/2024","473.89","503.41","472.95","492.16","24,541,963"
"01/01/2024","483.185","484.65","461.86","474.06","14,760,880"
"12/25/2023","489.39","494.015","481.935","486.88","9,046,894"
"12/18/2023","476.3","500.89","475.095","486.76","20,282,261"
"12/11/2023","459.36","481.25","457.21","472.06","27,069,943"
"12/04/2023","460.99","461.2","445.73","453.76","19,682,248"
"11/27/2023","479.03","482","464.6","465.74","18,000,448"
"11/20/2023","465.4","482.7","465.4","479.56","10,867,441"
"11/13/2023","447.25","467.65","442.6","465.91","18,448,498"
"11/06/2023","434.38","447.48","429.61","447.24","15,829,935"
"10/30/2023","402.35","434.815","399.41","432.36","22,143,913"
"10/23/2023","403.32","418.84","395.62","397.87","31,996,180"
"10/16/2023","356.21","410.64","344.73","400.96","63,324,339"
"10/09/2023","378.05","388.7","352.05","355.68","33,432,542"
"10/02/2023","377.48","394.9","367.24","381.51","26,096,784"
"09/25/2023","382.9","386.62","371.1","377.6","20,265,395"
"09/18/2023","395.5","399.465","378.36","379.81","21,907,563"
"09/11/2023","443.07","449.89","395.03","396.94","37,706,606"
"09/04/2023","438.39","453.45","436.7","442.8","15,645,168"
"08/28/2023","418.04","445.5","413.27","439.88","19,637,029"
"08/21/2023","402.23","437.02","399.5","416.03","26,718,316"
"08/14/2023","421.99","429.12","398.15","404.53","21,644,647"
"08/07/2023","436.455","443.57","421.3277","421.66","21,790,658"
"07/31/2023","426.51","445.2499","426.27","431.6","28,936,064"
"07/24/2023","425","430.8799","411.88","425.78","32,174,058"
"07/17/2023","445.57","485","423.19","427.5","82,424,241"
"07/10/2023","438.52","456.48","431.0415","441.91","27,911,288"
"07/03/2023","439.76","450.97","430.72","438.1","19,713,911"
"06/26/2023","422.435","444.12","411.5","440.49","30,548,134"
"06/19/2023","430.18","440","417.73","424.02","23,079,600"
"06/12/2023","418.83","448.65","416.5669","431.96","38,054,991"
"06/05/2023","400.47","425.9","396.34","420.02","42,535,252"
"05/29/2023","397.48","407.52","385.79","400.47","30,915,563"
"05/22/2023","365.36","383.76","354.31","378.88","35,869,355"
"05/15/2023","340.62","375.87","329.615","365.36","39,731,583"
"05/08/2023","322.99","348.1664","322.03","339.89","29,439,233"
"05/01/2023","329.435","331.23","315.62","322.76","22,594,447"
"04/24/2023","330.2","334.66","317.44","329.93","25,483,649"
"04/17/2023","338","338.39","316.1","327.98","62,504,617"
"04/10/2023","335.27","347.14","330.04","338.63","23,425,061"
"04/03/2023","341.83","349.8","332.63","339.33","16,577,809"
"03/27/2023","327.55","345.84","321.28","345.48","34,144,116"
"03/20/2023","299.79","331.83","293.54","328.39","44,465,184"
"03/13/2023","287.34","316.6","285.3301","303.5","36,295,565"
"03/06/2023","317","323.3","289","292.76","26,895,964"
"02/27/2023","323.87","330","310.38","315.18","25,604,338"
"02/20/2023","342.85","344.1253","314.3","317.15","30,325,903"
"02/13/2023","349.5","363.75","342.44","347.96","26,239,601"
"02/06/2023","363.642","373.83","347.14","347.36","31,729,685"
"01/30/2023","358.44","379.4301","348.71","365.9","36,052,487"
"01/23/2023","341.715","369.02","340.6329","360.77","50,170,679"
"01/16/2023","331.08","344","313.39","342.5","63,499,642"
"01/09/2023","316.83","336.65","311.07","332.82","48,561,665"
"01/02/2023","298.06","316.77","288.7","315.55","33,397,247"
"12/26/2022","293.19","295.4999","273.41","294.88","28,897,886"
"12/19/2022","289.73","300.66","280.81","294.965","31,565,254"
"12/12/2022","320","332.7236","286.55","290.71","60,252,941"
"12/05/2022","316.46","329","302.1","320.01","45,009,414"
"11/28/2022","284","321.99","275.94","320.41","53,919,513"
"11/21/2022","291","292.47","277.34","285.54","22,656,567"
"11/14/2022","290","312.71","287","287.98","58,877,214"
"11/07/2022","261.06","290.66","252.09","290.13","42,118,010"
"10/31/2022","295.13","299.7","255.32","260.79","42,971,217"
"10/24/2022","290.23","305.63","280.36","295.72","68,749,527"
"10/17/2022","234.41","290.75","234.4","289.57","135,615,970"
"10/10/2022","225.64","238.8","211.73","230","71,024,605"
"10/03/2022","237.85","245.7999","224.28","224.75","52,403,991"
"09/26/2022","225.6","246.98","220.72","235.44","64,419,728"
"09/19/2022","245.05","250.49","221.43","226.41","64,341,772"
"09/12/2022","233.61","242.2871","215.8","240.13","60,646,193"
"09/05/2022","225.59","234.7799","214.69","233.57","29,057,841"
"08/29/2022","221.93","233.8814","218.74","226.11","36,923,537"
"08/22/2022","232.55","236.95","223.15","223.28","28,450,070"
"08/15/2022","248.11","251.99","235.68","241.16","30,076,515"
"08/08/2022","227.49","251.62","224.65","249.3","41,311,957"
"08/01/2022","223.095","232.07","220.88","226.78","30,969,546"
"07/25/2022","221.31","230.75","211.64","224.9","48,989,847"
"07/18/2022","192.5","229.35","188.4","220.44","139,657,410"
"07/11/2022","184.73","189.22","169.702","189.11","50,986,708"
"07/04/2022","176.28","190.21","172.6801","186.975","25,262,633"
"06/27/2022","191.77","192.2","170.3","179.95","34,428,916"
"06/20/2022","177.6","191.19","169.8","190.85","46,150,406"
"06/13/2022","177.07","183.845","164.28","175.51","54,508,446"
"06/06/2022","202.09","207.38","180.85","182.94","37,478,902"
"05/30/2022","196.18","205.47","190.8","198.98","36,629,507"
"05/23/2022","186.15","195.25","177.17","195.19","42,466,411"
"05/16/2022","193.3","195.89","175.71","186.35","56,565,237"
"05/09/2022","177.655","187.77","162.71","187.64","71,379,210"
"05/02/2022","191.71","204.38","175.81","180.97","69,806,620"
"04/25/2022","213.81","216.66","185.6","190.36","108,523,580"
"04/18/2022","340","351.68","210.05","215.52","250,416,161"
"04/11/2022","350","359.41","339.86","341.13","15,176,144"
"04/04/2022","373.55","396.02","353.6897","355.88","24,572,720"
"03/28/2022","375.23","396.5","366.73","373.47","23,006,416"
"03/21/2022","378.02","386.66","366.43","373.85","20,302,593"
"03/14/2022","338.72","381.8","329.82","380.6","32,494,099"
"03/07/2022","360.41","367.02","340","340.32","28,284,916"
"02/28/2022","387.33","397.75","357.17","361.73","25,088,310"
"02/21/2022","388.95","392.42","354.72","390.8","23,222,165"
"02/14/2022","387.59","409.36","385.7","391.29","29,346,336"
"02/07/2022","410.17","412.98","387.65","391.31","38,801,483"
"01/31/2022","401.97","458.48","396.6391","410.17","74,656,568"
"01/24/2022","383.91","394.8","351.46","384.36","96,507,940"
"01/17/2022","520.08","526.64","379.99","397.5","80,761,186"
"01/10/2022","538.49","544.27","511.88","525.69","23,687,525"
"01/03/2022","605.61","609.99","538.2175","541.06","20,705,360"
"12/27/2021","615","620.61","602.05","602.44","8,854,873"
"12/20/2021","586.43","616.88","584.26","614.09","9,634,685"
"12/13/2021","612","612.64","581.74","586.73","15,945,570"
"12/06/2021","606.01","632.455","601","611.66","13,546,265"
"11/29/2021","663.2","675.38","594","602.13","20,195,715"
"11/22/2021","676.02","679.48","646.05","665.64","9,826,030"
"11/15/2021","681.235","700.9894","671.49","678.8","12,312,248"
"11/08/2021","650.29","683.34","642.11","682.61","14,775,659"
"11/01/2021","689.06","689.97","645.01","645.72","19,482,871"
"10/25/2021","663.74","690.9699","657.07","690.31","15,699,968"
"10/18/2021","632.1","665.46","617.15","664.78","37,547,304"
"10/11/2021","633.195","639.42","621.99","628.29","15,303,866"
"10/04/2021","613.39","646.84","594.68","632.66","25,939,638"
"09/27/2021","587.95","619","576.93","613.15","23,863,702"
"09/20/2021","586.79","599.32","568.08","592.39","14,657,363"
"09/13/2021","598.57","598.57","575.37","589.35","15,252,617"
"09/06/2021","594.69","615.6","593.67","598.72","18,160,460"
"08/30/2021","557.25","598.7567","556.45","590.53","19,361,726"
"08/23/2021","545.98","564.17","543.74","558.92","11,625,250"
"08/16/2021","515.24","551.3883","512.3","546.88","18,198,746"
"08/09/2021","521.1469","522.6699","507.2014","515.92","8,866,136"
"08/02/2021","519","526.84","505.37","520.55","11,191,918"
"07/26/2021","514.38","524.47","509.0101","517.57","11,677,162"
"07/19/2021","526.05","536.64","504.66","515.41","30,871,533"
"07/12/2021","540.3","557.5399","527.05","530.31","18,347,840"
"07/05/2021","533","544.64","528.58","535.98","11,543,768"
"06/28/2021","528.12","538.5351","524.56","533.98","12,694,037"
"06/21/2021","501.64","533.06","492.28","527.07","23,691,624"
"06/14/2021","489.68","504.49","486.28","500.77","19,433,350"
"06/07/2021","492.917","498.82","482.14","488.77","15,727,895"
"05/31/2021","504.01","505.41","487.25","494.74","11,799,466"
"05/24/2021","501.05","511.76","498.54","502.81","13,742,427"
"05/17/2021","485.59","505.4","478.54","497.89","15,445,626"
"05/10/2021","502","503.15","478.63","493.37","19,253,197"
"05/03/2021","512.65","518.95","491.37","503.84","18,487,247"
"04/26/2021","506.76","514.55","499","513.47","20,884,183"
"04/19/2021","546.9","563.56","500.55","505.55","54,819,536"
"04/12/2021","551.05","559.75","538.53","546.54","15,752,823"
"04/05/2021","540.01","556.9","529.23","555.31","16,185,291"
"03/29/2021","505.66","540.5","504.4","539.42","13,189,926"
"03/22/2021","509.13","543.12","496.68","508.05","21,440,820"
"03/15/2021","516.32","533.42","501.63","512.18","18,024,749"
"03/08/2021","514.46","530.235","492.85","518.02","19,919,496"
"03/01/2021","545.573","556.99","498.7901","516.39","21,551,614"
"02/22/2021","534.99","556.8499","518.28","538.85","18,468,617"
"02/15/2021","557.286","563.63","538.2265","540.22","9,994,748"
"02/08/2021","555","566.65","543","556.52","15,414,199"
"02/01/2021","536.79","559.48","531.73","550.79","18,028,076"
"01/25/2021","567","569.75","515.73","532.39","31,195,695"
"01/18/2021","501","593.2877","493.5427","565.17","64,344,712"
"01/11/2021","507.84","514.5","485.6701","497.98","24,908,389"
"01/04/2021","539","540.8","499.5","510.4","19,584,886"
"12/28/2020","516.43","545.5","507.13","540.73","14,182,833"
"12/21/2020","530.05","532.62","512.2104","513.97","9,339,632"
"12/14/2020","505.44","536.37","501.18","534.45","20,547,094"
"12/07/2020","500.01","521.4909","491.29","503.22","18,926,142"
"11/30/2020","490.08","509.47","481.2678","498.31","18,114,891"
"11/23/2020","490.46","493.25","475.84","491.36","15,378,856"
"11/16/2020","480","494.76","477.3","488.24","17,791,459"
"11/09/2020","485.54","496.52","463.41","482.84","32,264,019"
"11/02/2020","478.87","518.7337","475","514.73","22,844,866"
"10/26/2020","487.025","513.8999","472.21","475.74","34,740,580"
"10/19/2020","537.07","541.8","481.35","488.28","46,946,180"
"10/12/2020","548.81","572.49","530.03","530.79","31,964,142"
"10/05/2020","506.8","544.28","501.6997","539.44","26,443,533"
"09/28/2020","489.109","529.55","477.88","503.06","27,175,676"
"09/21/2020","467.692","491.82","466.32","482.88","20,162,923"
"09/14/2020","480.62","504.66","458.6","469.96","29,194,542"
"09/07/2020","498.4","522","476.81","482.03","23,696,192"
"08/31/2020","521.16","557.3895","485.98","516.05","37,751,453"
"08/24/2020","495.438","549.04","483.16","523.89","44,344,013"
"08/17/2020","484.19","498.94","479.1","492.31","18,139,054"
"08/10/2020","493.35","497.4584","466.55","482.68","23,414,074"
"08/03/2020","490.86","510.82","486.68","494.73","25,433,893"
"07/27/2020","484.51","497.7927","477.5101","488.88","32,994,444"
"07/20/2020","489.14","506.22","467.54","480.45","43,489,887"
"07/13/2020","567.98","575.37","484.14","492.99","93,039,310"
"07/06/2020","480.77","555.8799","479.8","548.73","46,646,673"
"06/29/2020","445.23","492.28","432.14","476.89","25,099,878"
"06/22/2020","455.01","474.01","442.24","443.4","27,985,971"
"06/15/2020","421.4","453.97","415.4238","453.72","26,726,361"
